 2.354424311E+03	 5.407999878E+02
 2.356537307E+03	 5.407999878E+02
 2.358649680E+03	 5.399000244E+02
 2.360761430E+03	 5.432000122E+02
 2.362872558E+03	 5.437000122E+02
 2.364983064E+03	 5.437000122E+02
 2.367092948E+03	 5.400999756E+02
 2.369202210E+03	 5.422999878E+02
 2.371310851E+03	 5.420999756E+02
 2.373418871E+03	 5.425999756E+02
 2.375526271E+03	 5.447999878E+02
 2.377633050E+03	 5.420000000E+02
 2.379739209E+03	 5.405000000E+02
 2.381844748E+03	 5.440999756E+02
 2.383949668E+03	 5.422999878E+02
 2.386053969E+03	 5.432999878E+02
 2.388157650E+03	 5.434000244E+02
 2.390260713E+03	 5.442999878E+02
 2.392363158E+03	 5.420000000E+02
 2.394464984E+03	 5.420000000E+02
 2.396566193E+03	 5.452000122E+02
 2.398666784E+03	 5.430999756E+02
 2.400766758E+03	 5.444000244E+02
 2.402866115E+03	 5.430999756E+02
 2.404964855E+03	 5.432999878E+02
 2.407062979E+03	 5.440000000E+02
 2.409160487E+03	 5.425999756E+02
 2.411257379E+03	 5.445999756E+02
 2.413353655E+03	 5.417000122E+02
 2.415449316E+03	 5.460999756E+02
 2.417544362E+03	 5.442000122E+02
 2.419638794E+03	 5.455999756E+02
 2.421732611E+03	 5.462000122E+02
 2.423825814E+03	 5.460999756E+02
 2.425918403E+03	 5.452000122E+02
 2.428010378E+03	 5.475000000E+02
 2.430101741E+03	 5.439000244E+02
 2.432192490E+03	 5.445999756E+02
 2.434282626E+03	 5.469000244E+02
 2.436372151E+03	 5.499000244E+02
 2.438461062E+03	 5.505999756E+02
 2.440549363E+03	 5.444000244E+02
 2.442637051E+03	 5.469000244E+02
 2.444724128E+03	 5.472999878E+02
 2.446810594E+03	 5.480999756E+02
 2.448896450E+03	 5.504000244E+02
 2.450981695E+03	 5.477999878E+02
 2.453066330E+03	 5.487999878E+02
 2.455150355E+03	 5.502999878E+02
 2.457233770E+03	 5.512999878E+02
 2.459316576E+03	 5.539000244E+02
 2.461398773E+03	 5.492999878E+02
 2.463480361E+03	 5.519000244E+02
 2.465561340E+03	 5.489000244E+02
 2.467641712E+03	 5.482000122E+02
 2.469721475E+03	 5.524000244E+02
 2.471800631E+03	 5.507999878E+02
 2.473879180E+03	 5.539000244E+02
 2.475957121E+03	 5.540000000E+02
 2.478034456E+03	 5.505999756E+02
 2.480111184E+03	 5.547000122E+02
 2.482187305E+03	 5.564000244E+02
 2.484262821E+03	 5.564000244E+02
 2.486337731E+03	 5.577000122E+02
 2.488412036E+03	 5.562999878E+02
 2.490485736E+03	 5.629000244E+02
 2.492558830E+03	 5.624000244E+02
 2.494631320E+03	 5.632999878E+02
 2.496703206E+03	 5.667000122E+02
 2.498774488E+03	 5.632999878E+02
 2.500845166E+03	 5.624000244E+02
 2.502915241E+03	 5.620999756E+02
 2.504984712E+03	 5.645999756E+02
 2.507053581E+03	 5.625999756E+02
 2.509121847E+03	 5.642000122E+02
 2.511189510E+03	 5.609000244E+02
 2.513256572E+03	 5.662000122E+02
 2.515323032E+03	 5.610000000E+02
 2.517388890E+03	 5.577000122E+02
 2.519454147E+03	 5.585999756E+02
 2.521518803E+03	 5.600000000E+02
 2.523582858E+03	 5.560999756E+02
 2.525646313E+03	 5.582999878E+02
 2.527709168E+03	 5.542000122E+02
 2.529771423E+03	 5.552999878E+02
 2.531833078E+03	 5.565000000E+02
 2.533894134E+03	 5.540000000E+02
 2.535954591E+03	 5.557000122E+02
 2.538014450E+03	 5.542000122E+02
 2.540073710E+03	 5.502999878E+02
 2.542132371E+03	 5.517000122E+02
 2.544190435E+03	 5.545000000E+02
 2.546247901E+03	 5.497999878E+02
 2.548304770E+03	 5.484000244E+02
 2.550361042E+03	 5.487000122E+02
 2.552416716E+03	 5.474000244E+02
 2.554471795E+03	 5.465000000E+02
 2.556526277E+03	 5.460999756E+02
 2.558580163E+03	 5.440999756E+02
 2.560633453E+03	 5.427000122E+02
 2.562686148E+03	 5.460000000E+02
 2.564738248E+03	 5.447000122E+02
 2.566789753E+03	 5.390999756E+02
 2.568840664E+03	 5.410000000E+02
 2.570890980E+03	 5.402999878E+02
 2.572940702E+03	 5.369000244E+02
 2.574989830E+03	 5.404000244E+02
 2.577038364E+03	 5.365000000E+02
 2.579086306E+03	 5.352999878E+02
 2.581133654E+03	 5.360000000E+02
 2.583180410E+03	 5.365999756E+02
 2.585226574E+03	 5.367999878E+02
 2.587272145E+03	 5.387999878E+02
 2.589317124E+03	 5.367999878E+02
 2.591361512E+03	 5.367999878E+02
 2.593405309E+03	 5.384000244E+02
 2.595448514E+03	 5.380000000E+02
 2.597491129E+03	 5.365000000E+02
 2.599533153E+03	 5.370000000E+02
 2.601574587E+03	 5.340999756E+02
 2.603615431E+03	 5.339000244E+02
 2.605655686E+03	 5.360999756E+02
 2.607695351E+03	 5.360000000E+02
 2.609734426E+03	 5.325999756E+02
 2.611772913E+03	 5.360000000E+02
 2.613810812E+03	 5.369000244E+02
 2.615848122E+03	 5.332999878E+02
 2.617884844E+03	 5.347999878E+02
 2.619920978E+03	 5.344000244E+02
 2.621956525E+03	 5.374000244E+02
 2.623991485E+03	 5.342999878E+02
 2.626025857E+03	 5.374000244E+02
 2.628059643E+03	 5.347999878E+02
 2.630092843E+03	 5.340000000E+02
 2.632125456E+03	 5.352999878E+02
 2.634157484E+03	 5.330000000E+02
