687.9830187168884	541.0
687.9957986114011	514.0
688.0090523368488	495.0
688.0218331985837	526.0
688.0350879271338	511.0
688.047869756201	509.0
688.0611254879673	497.0
688.0743817305057	516.0
688.0871650195731	541.0
688.1004222654997	527.0
688.113206522175	532.0
688.1264647716038	522.0
688.1392499959967	511.0
688.1525092490414	493.0
688.1652954412621	529.0
688.1785556980367	535.0
688.191816465845	537.0
688.2046041188136	521.0
688.217865890524	517.0
688.2306545115956	531.0
688.2439172873222	518.0
688.2567068766073	513.0
688.2699706564637	535.0
688.282761214072	532.0
688.2960259981726	558.0
688.3088175242142	475.0
688.3220833126729	529.0
688.3353496124851	512.0
688.3481426001887	547.0
688.3614099045312	527.0
688.3742038609439	501.0
688.3874721699308	511.0
688.4002670951629	531.0
688.4135364089083	538.0
688.4263323030697	537.0
688.4396026216878	529.0
688.4523994848886	511.0
688.4656708084934	546.0
688.4784686408437	545.0
688.4917409695496	523.0
688.5045397711594	506.0
688.5178131050803	522.0
688.5306128760599	547.0
688.5438872153103	541.0
688.5566879557696	520.0
688.5699633004635	508.0
688.5827650105128	553.0
688.5960413607646	557.0
688.6088440405141	544.0
688.6221213964378	503.0
688.6349250459976	517.0
688.6482034077078	552.0
688.6610080271881	535.0
688.674287394799	517.0
688.68709298431	523.0
688.7003733579357	531.0
688.7131799175876	525.0
688.7264612973428	531.0
688.739268827246	525.0
688.7525512132446	519.0
688.7653597135093	519.0
688.778643105866	531.0
688.7914525766024	541.0
688.8047369754314	531.0
688.8175474167498	524.0
688.8303583345762	529.0
688.8436442341765	556.0
688.8564561227495	527.0
688.869743029107	509.0
688.8825558885368	523.0
688.8958438017661	535.0
688.9086576321631	519.0
688.9219465523788	523.0
688.9347613538533	513.0
688.9480512811697	517.0
688.9608670538323	535.0
688.9736833033004	548.0
688.9869747323249	527.0
688.9997919531456	500.0
689.0130843895558	534.0
689.0259025818397	553.0
689.0391960257505	543.0
689.0520151896078	503.0
689.0653096411335	529.0
689.0781297766748	566.0
689.090950389265	555.0
689.1042463432658	544.0
689.1170679277046	529.0
689.1303648896059	534.0
689.143187446004	547.0
689.1560104795861	542.0
689.1693089443881	540.0
689.1821329500942	533.0
689.195432423082	555.0
689.2082574010227	534.0
689.2210828562827	525.0
689.234383832597	539.0
689.2472102602563	515.0
689.260512245042	549.0
689.2733396452114	547.0
689.2861675228353	534.0
689.2994710113734	535.0
689.3122998616722	544.0
689.3256043589677	536.0
689.338434182052	565.0
689.3512644827259	549.0
689.3645704841998	540.0
689.3774017578243	511.0
689.3907087683414	539.0
689.403541015027	551.0
689.4163737394379	552.0
689.4296822545596	527.0
689.4425159521966	549.0
689.4558254766473	543.0
689.4686601476212	563.0
689.4814952964558	521.0
689.4948063259376	525.0
689.5076424482742	549.0
689.5204790485521	564.0
689.5337915833204	534.0
689.5466291572657	543.0
689.5594672092335	533.0
689.5727812495435	569.0
689.5856202753438	561.0
689.5989353256114	549.0
689.6117753253548	530.0
689.6246158032562	549.0
689.6379323594924	539.0
689.6507738115023	562.0
689.6636157417515	539.0
689.6769338042117	537.0
689.6897767087345	533.0
689.7026200915777	550.0
689.7159396605174	551.0
689.7287840177996	561.0
689.7416288534835	543.0
689.7549499291583	537.0
689.7677957394465	565.0
689.7806420282174	562.0
689.7939646108831	559.0
689.8068118744237	545.0
689.8196596165283	563.0
689.8329837064406	564.0
689.8458324234804	573.0
689.8586816191652	549.0
689.87200721658	547.0
689.8848573873654	575.0
689.8977080368772	579.0
689.9105591651423	546.0
689.9238867668283	549.0
689.9367388704139	562.0
689.9495914528339	561.0
689.9629205626185	565.0
689.9757741205246	551.0
689.9886281573465	527.0
690.0019587754855	581.0
690.014813787959	580.0
690.0276692794297	560.0
690.040525249924	561.0
690.0538578734671	568.0
690.0667148198334	563.0
690.0795722453047	582.0
690.0929063777987	562.0
690.1057647793077	545.0
690.118623660003	567.0
690.1314830199117	567.0
690.1448191586029	579.0
690.1576794947694	574.0
690.1705403102303	560.0
690.1834016050127	569.0
690.1967397503539	591.0
690.2096020216146	589.0
690.222464772278	581.0
690.2358044275078	575.0
690.2486681548152	590.0
690.2615323616067	595.0
690.2743970479092	583.0
690.2877387105829	555.0
690.3006043737499	585.0
690.3134705165093	597.0
690.326337138888	614.0
690.3396808094585	598.0
690.3525484089222	558.0
690.3654164880866	589.0
690.3782850469785	581.0
690.3916307258993	593.0
690.4045002620968	579.0
690.4173702781032	570.0
690.4302407739456	577.0
690.4435884616702	595.0
690.4564599350388	577.0
690.4693318883247	603.0
690.4822043215547	585.0
690.4950772347559	587.0
690.5084274295139	605.0
690.5213013205167	612.0
690.5341756915719	599.0
690.5470505427068	589.0
690.5604027472881	605.0
690.5732785764454	621.0
690.5861548857637	609.0
690.5990316752698	601.0
690.6119089449903	602.0
690.6252636578779	604.0
690.6381419058968	623.0
690.6510206342119	632.0
690.6638998428502	616.0
690.6767795318384	619.0
690.690136753739	610.0
690.703017421301	644.0
690.7158985692947	609.0
690.7287801977469	609.0
690.7416623066846	599.0
690.7550220383054	611.0
690.7679051260926	641.0
690.7807886944469	633.0
690.7936727433952	610.0
690.8065572729641	621.0
690.8194422831809	633.5
690.8328050237071	640.0
690.8456910131042	630.0
690.8585774832309	621.0
690.8714644341137	663.0
690.8843518657798	631.0
690.8972397782559	645.0
690.9106055287041	617.0
690.9234944206916	629.0
690.9363837935708	662.0
690.9492736473688	652.0
690.9621639821124	638.0
690.9750547978288	652.0
690.988423559216	661.0
691.0013153547746	666.0
691.0142076313874	665.0
691.0271003890815	659.0
691.0399936278839	647.0
691.0528873478214	651.0
691.0662591211654	673.0
691.0791538212762	669.0
691.0920490026041	664.0
691.1049446651757	643.0
691.1178408090183	653.0
691.1307374341584	677.0
691.1436345406235	706.0
691.15653212844	660.0
691.1699079131466	663.0
691.1828064815777	679.0
691.1957055314424	693.0
691.2086050627673	707.0
691.2215050755798	688.0
691.2344055699066	693.0
691.2473065457748	707.0
691.2602080032111	719.0
691.2735878010857	737.0
691.286490239578	683.0
691.2993931597204	701.0
691.31229656154	715.0
691.3252004450638	731.0
691.3381048103187	704.0
691.3510096573315	702.0
691.3639149861295	720.0
691.3768207967396	752.0
691.3897270891887	753.0
691.4031119014363	729.0
691.4160191754927	739.0
691.4289269314702	741.0
691.4418351693957	753.0
691.4547438892961	764.0
691.4676530911985	759.0
691.4805627751297	739.0
691.493472941117	745.0
691.5063835891873	747.0
691.5192947193674	771.0
691.5322063316845	739.0
691.5451184261657	752.0
691.5580310028378	769.0
691.5714223324294	786.0
691.5843358914259	787.0
691.5972499326954	779.0
691.610164456265	771.0
691.6230794621617	800.0
691.6359949504124	807.0
691.6489109210443	781.0
691.6618273740843	778.0
691.6747443095594	798.0
691.6876617274968	843.0
691.7005796279233	827.0
691.713498010866	835.0
691.7264168763521	805.0
691.7393362244086	815.0
691.7522560550623	859.0
691.7651763683403	852.0
691.7785757215368	829.0
691.7914970180224	840.0
691.8044187972146	866.0
691.8173410591403	879.0
691.8302638038266	857.0
691.8431870313007	870.0
691.8561107415895	893.0
691.8690349347202	900.0
691.8819596107196	912.0
691.8948847696149	897.0
691.9078104114334	913.0
691.920736536202	905.0
691.9336631439475	919.0
691.9465902346972	911.0
691.9595178084783	953.0
691.9724458653178	921.0
691.9853744052425	953.0
691.9983034282799	951.0
692.0112329344568	958.0
692.0241629238003	949.0
692.0370933963375	952.0
692.0500243520956	974.0
692.0629557911017	989.0
692.0758877133827	1027.0
692.0888201189658	1030.0
692.1017530078782	978.0
692.1146863801468	1031.0
692.1276202357988	1079.0
692.1405545748613	1097.0
692.1534893973613	1053.0
692.1664247033261	1035.0
692.1793604927826	1097.0
692.1922967657581	1117.0
692.2052335222795	1075.0
692.2181707623741	1087.0
692.2311084860689	1106.0
692.2440466933913	1117.0
692.2569853843679	1192.0
692.2699245590262	1167.0
692.2828642173931	1184.0
692.2958043594961	1179.0
692.308744985362	1239.0
692.3212067860326	1251.0
692.334148361586	1257.0
692.347090420983	1201.0
692.3600329642504	1237.0
692.3729759914153	1245.0
692.385919502505	1327.0
692.3988634975467	1281.0
692.4118079765675	1303.0
692.4247529395943	1339.0
692.4376983866546	1383.0
692.4506443177753	1417.0
692.4635907329838	1398.0
692.4765376323069	1357.0
692.4894850157721	1391.0
692.5024328834062	1507.0
692.5153812352368	1554.0
692.5283300712906	1496.0
692.5412793915951	1515.0
692.5542291961774	1533.0
692.5666998360987	1618.0
692.5796505913793	1639.0
692.592601831018	1635.0
692.6055535550423	1645.0
692.6185057634792	1759.0
692.6314584563557	1791.0
692.6444116336993	1821.0
692.657365295537	1769.0
692.6703194418961	1857.0
692.6832740728037	1914.0
692.6962291882869	1998.0
