687.9830187168884,600
687.9957986114011,558
688.0090523368488,561
688.0218331985837,562
688.0350879271338,579
688.047869756201,573
688.0611254879673,559
688.0743817305057,551
688.0871650195731,573
688.1004222654997,597
688.113206522175,571
688.1264647716038,563
688.1392499959967,579
688.1525092490414,568
688.1652954412621,581
688.1785556980367,583
688.191816465845,551
688.2046041188136,588
688.217865890524,585
688.2306545115956,577
688.2439172873222,573
688.2567068766073,562
688.2699706564637,567
688.282761214072,572
688.2960259981726,565
688.3088175242142,563
688.3220833126729,567
688.3353496124851,553
688.3481426001887,580
688.3614099045312,576
688.3742038609439,557
688.3874721699308,564
688.4002670951629,563
688.4135364089083,574
688.4263323030697,582
688.4396026216878,573
688.4523994848886,581
688.4656708084934,577
688.4784686408437,584
688.4917409695496,555
688.5045397711594,563
688.5178131050803,535
688.5306128760599,603
688.5438872153103,588
688.5566879557696,552
688.5699633004635,563
688.5827650105128,598
688.5960413607646,583
688.6088440405141,555
688.6221213964378,578
688.6349250459976,566
688.6482034077078,605
688.6610080271881,584
688.674287394799,571
688.68709298431,573
688.7003733579357,589
688.7131799175876,589
688.7264612973428,579
688.739268827246,577
688.7525512132446,569
688.7653597135093,587
688.778643105866,577
688.7914525766024,601
688.8047369754314,567
688.8175474167498,571
688.8303583345762,562
688.8436442341765,601
688.8564561227495,567
688.869743029107,575
688.8825558885368,593
688.8958438017661,604
688.9086576321631,590
688.9219465523788,562
688.9347613538533,557
688.9480512811697,583
688.9608670538323,603
688.9736833033004,611
688.9869747323249,575
688.9997919531456,566
689.0130843895558,604
689.0259025818397,621
689.0391960257505,595
689.0520151896078,553
689.0653096411335,589
689.0781297766748,596
689.090950389265,615
689.1042463432658,577
689.1170679277046,587
689.1303648896059,595
689.143187446004,605
689.1560104795861,595
689.1693089443881,581
689.1821329500942,567
689.195432423082,587
689.2082574010227,600
689.2210828562827,578
689.234383832597,595
689.2472102602563,567
689.260512245042,585
689.2733396452114,589
689.2861675228353,592
689.2994710113734,590
689.3122998616722,573
689.3256043589677,569
689.338434182052,599
689.3512644827259,589
689.3645704841998,569
689.3774017578243,550
689.3907087683414,597
689.403541015027,584
689.4163737394379,595
689.4296822545596,597
689.4425159521966,571
689.4558254766473,607
689.4686601476212,628
689.4814952964558,591
689.4948063259376,578
689.5076424482742,596
689.5204790485521,593
689.5337915833204,583
689.5466291572657,555
689.5594672092335,588
689.5727812495435,615
689.5856202753438,586
689.5989353256114,598
689.6117753253548,602
689.6246158032562,599
689.6379323594924,602
689.6507738115023,613
689.6636157417515,586
689.6769338042117,591
689.6897767087345,615
689.7026200915777,622
689.7159396605174,589
689.7287840177996,599
689.7416288534835,609
689.7549499291583,597
689.7677957394465,618
689.7806420282174,628
689.7939646108831,585
689.8068118744237,587
689.8196596165283,593
689.8329837064406,617
689.8458324234804,618
689.8586816191652,590
689.87200721658,600
689.8848573873654,623
689.8977080368772,607
689.9105591651423,585
689.9238867668283,587
689.9367388704139,613
689.9495914528339,634
689.9629205626185,615
689.9757741205246,597
689.9886281573465,609
690.0019587754855,615
690.014813787959,638
690.0276692794297,621
690.040525249924,601
690.0538578734671,614
690.0667148198334,631
690.0795722453047,627
690.0929063777987,623
690.1057647793077,607
690.118623660003,616
690.1314830199117,616
690.1448191586029,629
690.1576794947694,612
690.1705403102303,585
690.1834016050127,627
690.1967397503539,625
690.2096020216146,633
690.222464772278,632
690.2358044275078,622
690.2486681548152,623
690.2615323616067,629
690.2743970479092,658
690.2877387105829,632
690.3006043737499,607
690.3134705165093,628
690.326337138888,664
690.3396808094585,639
690.3525484089222,627
690.3654164880866,632
690.3782850469785,623
690.3916307258993,649
690.4045002620968,623
690.4173702781032,619
690.4302407739456,641
690.4435884616702,639
690.4564599350388,641
690.4693318883247,664
690.4822043215547,639
690.4950772347559,648
690.5084274295139,643
690.5213013205167,676
690.5341756915719,656
690.5470505427068,651
690.5604027472881,663
690.5732785764454,653
690.5861548857637,659
690.5990316752698,649
690.6119089449903,640
690.6252636578779,653
690.6381419058968,673
690.6510206342119,661
690.6638998428502,650
690.6767795318384,647
690.690136753739,658
690.703017421301,665
690.7158985692947,647
690.7287801977469,652
690.7416623066846,675
690.7550220383054,685
690.7679051260926,667
690.7807886944469,654
690.7936727433952,641
690.8065572729641,681
690.8194422831809,684
690.8328050237071,686
690.8456910131042,664
690.8585774832309,665
690.8714644341137,662
690.8843518657798,684
690.8972397782559,687
690.9106055287041,690
690.9234944206916,669
690.9363837935708,692
690.9492736473688,721
690.9621639821124,713
690.9750547978288,688
690.988423559216,689
691.0013153547746,696
691.0142076313874,715
691.0271003890815,687
691.0399936278839,694
691.0528873478214,705
691.0662591211654,716
691.0791538212762,717
691.0920490026041,721
691.1049446651757,695
691.1178408090183,673
691.1307374341584,734
691.1436345406235,726
691.15653212844,696
691.1699079131466,675
691.1828064815777,711
691.1957055314424,740
691.2086050627673,737
691.2215050755798,709
691.2344055699066,717
691.2473065457748,724
691.2602080032111,745
691.2735878010857,743
691.286490239578,694
691.2993931597204,735
691.31229656154,739
691.3252004450638,738
691.3381048103187,738
691.3510096573315,712
691.3639149861295,750
691.3768207967396,778
691.3897270891887,758
691.4031119014363,748
691.4160191754927,749
691.4289269314702,766
691.4418351693957,780
691.4547438892961,771
691.4676530911985,758
691.4805627751297,723
691.493472941117,751
691.5063835891873,759
691.5192947193674,751
691.5322063316845,773
691.5451184261657,773
691.5580310028378,779
691.5714223324294,781
691.5843358914259,801
691.5972499326954,776
691.610164456265,747
691.6230794621617,797
691.6359949504124,821
691.6489109210443,785
691.6618273740843,772
691.6747443095594,789
691.6876617274968,843
691.7005796279233,817
691.713498010866,793
691.7264168763521,808
691.7393362244086,829
691.7522560550623,821
691.7651763683403,842
691.7785757215368,813
691.7914970180224,833
691.8044187972146,825
691.8173410591403,864
691.8302638038266,850
691.8431870313007,810
691.8561107415895,852
691.8690349347202,886
691.8819596107196,851
691.8948847696149,863
691.9078104114334,831
691.920736536202,851
691.9336631439475,867
691.9465902346972,877
691.9595178084783,892
691.9724458653178,829
691.9853744052425,860
691.9983034282799,915
692.0112329344568,908
692.0241629238003,878
692.0370933963375,871
692.0500243520956,891
692.0629557911017,936
692.0758877133827,937
692.0888201189658,919
692.1017530078782,913
692.1146863801468,932
692.1276202357988,939
692.1405545748613,950
692.1534893973613,930
692.1664247033261,925
692.1793604927826,965
692.1922967657581,959
692.2052335222795,953
692.2181707623741,961
692.2311084860689,964
692.2440466933913,991
692.2569853843679,994
692.2699245590262,984
692.2828642173931,993
692.2958043594961,996
692.308744985362,996
692.3212067860326,1044
692.334148361586,989
692.347090420983,1007
692.3600329642504,1034
692.3729759914153,1058
692.385919502505,1059
692.3988634975467,1025
692.4118079765675,1059
692.4247529395943,1082
692.4376983866546,1085
692.4506443177753,1094
692.4635907329838,1080
692.4765376323069,1066
692.4894850157721,1081
692.5024328834062,1125
692.5153812352368,1093
692.5283300712906,1065
692.5412793915951,1081
692.5542291961774,1145
692.5666998360987,1139
692.5796505913793,1161
692.592601831018,1147
692.6055535550423,1152
692.6185057634792,1179
692.6314584563557,1196
692.6444116336993,1178
692.657365295537,1162
692.6703194418961,1218
692.6832740728037,1231
692.6962291882869,1225
692.709184788373,1207
692.7216610094572,1223
692.7346175608799,1239
692.7475745969862,1256
692.7605321178029,1280
692.7734901233576,1265
692.7864486136773,1245
692.7994075887893,1293
692.8123670487207,1324
692.825326993499,1313
692.837807398591,1306
692.8507682951843,1289
692.8637296767049,1325
692.8766915431801,1380
692.8896538946369,1378
692.9026167311026,1355
692.9155800526047,1361
692.9285438591702,1371
692.9415081508262,1413
692.9539927420311,1419
692.9669579859814,1403
692.9799237151028,1401
692.9928899294226,1471
693.0058566289684,1480
693.0188238137672,1503
693.0317914838462,1496
693.0442793285266,1472
693.057247951272,1515
693.0702170593784,1542
693.083186652873,1537
693.096156731783,1538
693.1091272961357,1565
693.1220983459585,1597
693.1345894453864,1633
693.147561448248,1613
693.1605339366603,1581
693.1735069106506,1621
693.1864803702463,1709
693.1994543154744,1641
693.2119482032241,1651
693.2249231018103,1651
693.2378984861098,1740
693.2508743561498,1736
693.2638507119577,1775
693.276827553561,1747
693.2893242305662,1749
693.3023020258465,1745
693.315280307003,1825
693.3282590740628,1841
693.3412383270529,1862
693.3542180660011,1811
693.366717533196,1876
693.3796982261408,1957
693.3926794051243,1967
693.405661070174,1950
693.418643221317,1936
693.4311450114942,2007
693.4441281168997,2061
693.4571117084796,2031
693.470095786261,2045
693.4830803502712,2076
693.4955844640783,2167
693.5085699826174,2210
693.521555987466,2114
693.5345424786518,2158
693.547529456202,2227
693.5600358942872,2309
693.5730238266323,2329
693.5860122454227,2260
693.599001150686,2304
693.6115094451895,2387
693.6244993054603,2471
693.6374896522847,2486
693.6504804856902,2403
693.663471805704,2437
693.6759824256512,2569
693.6889747009388,2661
693.701967462916,2615
693.7149607116097,2620
693.7274731889067,2663
693.7404673930871,2719
693.7534620840652,2835
693.7664572618685,2911
693.778971596929,2867
693.7919677304315,2925
693.8049643508404,3021
693.8179614581827,3197
693.8304776514204,3210
693.843475714675,3109
693.8564742649443,3208
693.8694733022556,3370
693.8819913540843,3484
693.8949913475208,3495
693.9079918280804,3466
693.9209927957905,3591
693.9335127066245,3798
693.9465146306726,3848
693.9595170419526,3949
693.9720383429674,3923
693.9850417107448,4057
693.9980455658349,4291
694.0110499082654,4408
694.0235730690091,4345
694.03657836815,4405
694.0495841547124,4712
694.0621087061784,4811
694.0751154496105,4957
694.0881226805454,5076
694.1011303990102,5213
694.1136568109296,5468
694.1266654864773,5595
694.1396746496366,5822
694.1526843004343,5936
694.1652125732214,6035
694.1782231813156,6348
694.1907523759944,6529
694.2037639414907,6831
694.2167759947606,6957
694.2297885358317,7325
694.2423195919986,7511
694.255333090685,7856
694.268347077254,8301
694.2808795254585,8557
694.2938944698026,8770
694.3069099021102,9188
694.3194437425843,9832
694.3324601328267,10143
694.345477011114,10149
694.35801224409,10773
694.3710300804715,11758
694.3840484049795,12295
694.3965850306893,12345
694.4096043134513,12915
694.4226240844208,14011
694.4351621030964,14767
694.4481828324797,15334
694.4612040501521,15749
694.4737434620258,16364
694.4867656382717,17632
694.4997883028879,18999
694.5123291081919,19754
694.5253527315414,20228
694.5383768433427,21108
694.5509190423094,22919
694.5639441130037,24323
694.5764872353998,24982
694.589513265093,25732
694.6025397833736,26885
694.6150842998185,28425
694.6281117772578,30229
694.6411397433658,31711
694.6536856540921,32068
694.6667145795188,32717
694.6797439936958,34587
694.6922912989357,36664
694.7053216725914,37428
694.7178699018247,36963
694.730901235065,37575
694.7439330571909,39098
694.7564826813245,40369
694.7695154631953,40795
694.7820660115784,40262
694.7950997532997,39525
694.8081339840422,39975
694.8206859277127,41303
694.8337211184659,40701
694.8467567983218,38131
694.8593101375121,37329
694.872346777539,38249
694.8849010413891,38355
694.8979386416929,36461
694.9109767312351,34627
694.9235323909919,34126
694.9365714409713,33567
694.9491280256447,32890
694.9621680361672,31553
694.9747255458591,29985
694.987766517031,28781
695.0008079776311,28486
695.0133668837711,27990
695.0264093051809,26567
695.038969136596,25466
695.0520125189215,24797
695.0645732757141,23905
695.0776176190616,23178
695.0906624520271,22435
695.1032246058097,21833
695.1162703999574,20990
695.1288334793741,20397
695.1418802348104,20310
695.1544442399634,19796
695.1674919567945,18713
695.1805401634338,18212
695.1931055661186,18361
695.206154734313,17952
695.218721062991,17260
695.2317711928468,16703
695.2443384476204,16860
695.2573895392442,16685
695.2699577202158,16396
695.2830097737135,16009
695.2955788809855,15646
695.3086318964638,15703
695.3212019301385,15701
695.3342559077037,15374
695.3473103754294,14951
695.3598818076418,14846
695.372937237615,15383
695.3855095964874,15384
695.3985659888143,14968
695.4111392744489,14766
695.4241966292361,14925
695.4367708417354,15189
695.4498291590893,15211
695.462404298556,15113
695.4754635785827,14921
695.4880396451192,14899
695.5010998879255,15448
695.5136768816342,15747
695.5267380873266,15566
695.5393160083102,15242
695.5523781769949,15685
695.564957025356,16251
695.5780201571398,16352
695.5905999329807,16249
695.6036640279701,16325
695.6162447313935,16466
695.6293097896948,17020
695.6418914208035,17639
695.6549574425235,17801
695.6675400014198,17578
695.680606986665,17804
695.6931904734516,18879
695.7062584223285,19923
695.7188428371082,19546
695.7314277071673,19397
695.7444970925989,20142
695.7575669690592,21402
695.7701532401329,22232
695.7827399665867,22241
695.7958112799196,22367
695.8083989347248,23233
695.821471212168,24913
695.8340597954274,25811
695.847133037088,25684
695.8597225489043,26069
695.8727967548889,27571
695.8853871953647,29057
695.8984623657798,29913
695.911053735018,30472
695.923645559913,31627
695.9367221680739,32907
695.9493149218844,34084
695.9623924947416,35623
695.9749861775706,36932
695.988064715231,37367
696.000659327181,38452
696.0137388297514,40778
696.0263343709255,42655
696.0389303679829,42878
696.0520113090136,43784
696.0646082354482,45519
696.0776901416548,47520
696.0902879975696,48595
696.1028863094933,49078
696.1159696545568,50045
696.1285688961141,51244
696.1416532066196,52851
696.1542533779133,53639
696.1673386539676,53171
696.1799397551006,53108
696.1925413124187,54597
696.205628027886,55554
696.218230515197,54790
696.2313181964794,53628
696.243921613886,54236
696.2565254876035,54859
696.2696146086956,54234
696.2822194126624,52663
696.295309499836,51273
696.307915234155,50779
696.3205214249108,50576
696.3336129522911,50402
696.3462200735527,48145
696.3588276513264,45894
696.3719206191512,45712
696.3845291275841,45630
696.3976230619163,44378
696.4102325011118,41637
696.422842396945,40322
696.435937772119,39737
696.4485485988683,38679
696.4616449408162,37527
696.4742566985848,36098
696.4868689131172,34514
696.4999666963042,33143
696.5125798420096,32786
696.5251934445542,32248
696.5382926692183,30523
696.5509072030895,28591
696.5635221938755,27872
696.5766228602548,27931
696.5892387825211,27242
696.6023404162603,25735
696.61495727011,24087
696.6275745810005,23482
696.6401923489569,23477
696.6532958994803,23209
696.6659145992246,21675
696.6790191174275,20269
696.6916387490628,19799
696.7042588378899,20175
696.7173647986821,19474
696.7299858195541,18212
696.7426072976937,17245
696.7552292331253,17164
696.7683371116514,16873
696.7809599793326,16454
696.7935833043815,15713
696.8066926260517,15139
696.8193168835041,14591
696.8319415983998,14437
696.8450523634522,14281
696.8576780109054,13667
696.8703041158774,12970
696.8834163245507,12653
696.8960433622342,12613
696.9086708575121,12318
696.9217845100446,11697
696.9344129381882,11383
696.9470418240016,11095
696.9601569206318,10907
696.9727867394649,10812
696.9854170160438,10499
696.998047750393,9999
697.0111647667628,9767
697.0237964343366,9761
697.0364285597565,9605
697.0495470207796,9128
697.0621800795782,8850
697.0748135962986,8849
697.0874475709657,8807
697.1005679524671,8602
697.1132028607178,8317
697.1258382269908,8179
697.1389600537018,8048
697.1515963537126,7969
697.1642331118215,7817
697.1768703280534,7497
697.189994075982,7337
697.2026322261568,7429
697.2152708345301,7401
697.2279099011271,7146
697.2410355706952,6906
697.2536755714402,6998
697.2663160304845,7005
697.278956947853,6878
697.2920845394827,6673
697.3047263912046,6540
697.3173687013262,6563
697.3300114698728,6480
697.3431409839864,6458
697.3557846870915,6335
697.3684288486972,6181
697.3810734688287,6125
697.3942049058484,6224
697.4068504607437,6155
697.4194964742404,5962
697.4321429463633,5778
697.4447898771375,5693
697.4579237138039,5859
697.4705715795982,5827
697.4832199041196,5731
697.495868687393,5588
697.5090044479153,5381
697.5216541664145,5518
697.5343043437413,5611
697.546954979921,5422
697.5596060749785,5143
697.5727442363328,5122
697.5853962668723,5341
697.5980487563655,5309
697.6107017048374,5105
697.6233551123128,4952
697.6364956751573,4926
697.6491500183713,4933
697.6618048206648,4956
697.6744600820626,4840
697.68711580259,4668
697.7002587675835,4546
697.712915424106,4637
697.7255725398339,4699
697.7382301147924,4513
697.750888149006,4425
697.7640335168069,4413
697.7766924872724,4367
697.7893519170692,4355
697.8020118062225,4296
697.814672154757,4187
697.8273329626979,4077
697.8404812110674,4057
697.8531429555679,4121
697.8658051595507,4099
697.8784678230409,3913
697.8911309460633,3801
697.9037945286432,3896
697.9169456585284,3821
697.9296101779757,3825
697.9422751570564,3757
697.9549405957956,3665
697.9676064942181,3675
697.9802728523491,3714
697.9934268646975,3704
698.006094160004,3572
698.0187619150951,3487
698.0314301299956,3512
698.0440988047308,3589
698.0567679393255,3453
698.069437533805,3346
698.0825949071632,3429
698.0952654391773,3403
698.1079364311522,3384
698.1206078831128,3279
698.1332797950844,3292
698.1459521670918,3300
698.1586249991601,3318
698.1717857348166,3273
698.184459504779,3159
698.1971337348787,3206
698.2098084251403,3207
698.2224835755892,3226
698.2351591862504,3226
698.2478352571487,3194
698.2605117883097,3121
698.2731887797579,3141
698.2863538350102,3192
698.2990317648145,3127
698.3117101549823,3108
698.3243890055389,3055
698.3370683165092,2987
698.3497480879184,3025
698.3624283197917,3122
698.3751090121538,3026
698.3877901650301,2881
698.4004717784456,2951
698.4136416336996,3057
698.4263241859843,2996
698.4390071988844,2913
698.451690672425,2832
698.4643746066313,2872
698.4770590015285,2889
698.4897438571411,2840
698.502429173495,2813
698.5151149506147,2721
698.5278011885257,2663
698.5404878872529,2781
698.5531750468214,2784
698.5658626672563,2669
698.5790387609154,2611
698.5917273208868,2670
698.6044163418007,2691
698.6171058236828,2636
698.6297957665577,2565
698.6424861704508,2533
698.6551770353872,2528
698.6678683613919,2557
698.6805601484903,2552
698.6932523967071,2451
698.7059451060677,2458
698.7186382765972,2425
698.7313319083207,2482
698.7440260012635,2477
698.7567205554504,2381
698.769415570907,2341
698.782111047658,2302
698.7948069857289,2330
698.8075033851444,2338
698.8206885959436,2417
698.832897568111,2291
698.8455953517121,2234
698.8587820000147,2282
698.8714807242812,2373
698.8841799100446,2301
698.89687955733,2230
698.9095796661622,2216
698.9222802365668,2326
698.9349812685688,2310
698.9476827621934,2207
698.9603847174656,2157
698.9730871344108,2260
698.985790013054,2245
698.9984933534205,2251
699.0111971555353,2200
699.0239014194237,2204
699.036606145111,2191
699.0493113326222,2265
699.0620169819824,2225
699.074723093217,2185
699.0874296663512,2178
699.1001367014101,2215
699.1128441984187,2253
699.1255521574025,2173
699.1382605783864,2187
699.1509694613958,2188
699.1636788064559,2174
699.1763886135918,2225
699.1890988828288,2223
699.2018096141921,2164
699.2140319071025,2136
699.2267435450174,2149
699.2399445812914,2224
699.252168207475,2231
699.2648812320682,2147
699.2775947189378,2147
699.2903086681093,2157
699.3030230796078,2231
699.3157379534583,2207
699.3284532896863,2190
699.3411690883169,2137
699.3538853493753,2154
699.366602072887,2230
699.3793192588768,2264
699.3920369073701,2232
699.4047550183922,2188
699.4174735919682,2237
699.4301926281236,2283
699.4429121268834,2347
699.4556320882729,2203
699.4683525123173,2228
699.481073399042,2263
699.4933054572454,2305
699.5060272516083,2351
699.5187495087262,2299
699.5314722286244,2276
699.5441954113278,2347
699.5569190568621,2425
699.5696431652523,2497
699.5823677365237,2428
699.5950927707015,2427
699.6078182678111,2446
699.6205442278778,2538
699.6332706509266,2567
699.6459975369831,2513
699.6587248860724,2529
699.6709631584205,2537
699.6836914158396,2572
699.6964201363666,2676
699.7091493200264,2695
699.7218789668444,2558
699.7346090768459,2600
699.7473396500561,2655
699.7600706865003,2737
699.7728021862039,2677
699.785534149192,2582
699.797776858219,2555
699.8105097300312,2648
699.8232430652029,2661
699.8359768637595,2597
699.8487111257259,2586
699.861445851128,2576
699.8741810399907,2573
699.8869166923394,2644
699.8991629490182,2553
699.9118995105858,2491
699.9246365357145,2512
699.9373740244295,2555
699.9501119767559,2483
699.9628503927192,2466
699.9755892723447,2463
699.9883286156576,2453
700.0005784215306,2459
700.013318674458,2455
700.0260593911479,2373
700.0388005716254,2357
700.0515422159162,2276
700.0642843240454,2322
700.0770268960383,2298
700.0892798065775,2294
700.1020232885307,2219
700.1147672344225,2227
700.1275116442787,2242
700.1402565181243,2228
700.1530018559846,2192
700.1652574261541,2157
700.178003674271,2197
700.1907503864777,2152
700.2034975627996,2183
700.2162452032621,2182
700.2289933078905,2124
700.2412515385564,2027
700.2540005537378,2117
700.2667500331601,2133
700.2794999768487,2093
700.292250384829,2028
700.3050012571265,2067
700.3172621491552,2112
700.3300139323021,2080
700.3427661798413,2076
700.3555188917978,1974
700.3682720681976,1977
700.3805351758277,2048
700.3932892633238,2052
700.4060438153379,2016
700.4187988318953,1947
700.4315543130217,1965
700.4438196368541,2018
700.4565760293237,2011
700.4693328864375,1938
700.4820902082205,1883
700.4948479946985,1925
700.5071155353338,1923
700.5198742334022,1918
700.5326333962405,1902
700.5453930238742,1902
700.5581531163288,1831
700.5704228743682,1819
700.5831838786603,1851
700.5959453478483,1888
700.6087072819579,1814
700.6209788109144,1768
700.633741657059,1753
700.6465049682001,1800
700.6592687443634,1773
700.6720329855742,1705
700.6843067330162,1722
700.6970718865094,1725
700.7098375051253,1731
700.7226035888895,1764
700.7348791081123,1724
700.7476461043564,1696
700.7604135658238,1676
700.7731814925403,1745
700.7854587839277,1713
700.7982276233216,1669
700.8109969280398,1679
700.8237666981076,1706
700.8360457620435,1730
700.8488164449865,1707
700.8615875933546,1683
700.874359207173,1656
700.8866400440411,1641
700.8994125709324,1693
700.9121855633497,1714
700.9249590213182,1654
700.9372416315024,1629
700.9500160027416,1695
700.9627908396075,1721
700.9750747757256,1715
700.98785052601,1685
701.0006267419965,1659
701.0134034237105,1702
701.0256891338162,1694
701.0384667291466,1719
701.0512447902801,1705
701.0635318268216,1713
701.0763108017195,1699
701.0890902424957,1706
701.1018701491757,1761
701.1141589603765,1681
701.126939781019,1695
