Date and Time:                Wed May 10 18:15:18.000 2023
Software Version:             4.32.30065.0
Temperature (C):              -80
Model:                        DU416_LD,DD
Data Type:                    Counts
Acquisition Mode:             Accumulate
Trigger Mode:                 Internal
Exposure Time (secs):         2
Accumulate Cycle Time (secs): 2
Frequency (Hz):               0.5
Number of Accumulations:      40
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Shutter Mode:                 Fully AUTO
TTL level:                    High
Time to open:                 10 ms
Time to close:                0 ms
Extended Data Range:          off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 32.25
Pixel Readout Time (usecs):   10
Serial Number:                26091
Pre-Amplifier Gain:           1.700000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
KY328i:
Serial Number:                
1753.6407	68599
1754.1781	68584
1754.7166	68589
1755.2539	68585
1755.791	68598
1756.3282	68583
1756.8655	68572
1757.4025	68592
1757.9396	68592
1758.4767	68566
1759.0135	68562
1759.5505	68587
1760.0875	68565
1760.6243	68543
1761.1611	68589
1761.698	68572
1762.2346	68567
1762.7714	68599
1763.308	68536
1763.8446	68590
1764.3811	68572
1764.9176	68573
1765.4541	68584
1765.9906	68586
1766.5259	68595
1767.0621	68590
1767.5985	68584
1768.1348	68587
1768.6709	68597
1769.2061	68540
1769.7422	68565
1770.2782	68579
1770.8142	68550
1771.3491	68568
1771.8851	68552
1772.421	68558
1772.9558	68561
1773.4917	68573
1774.0275	68522
1774.5621	68575
1775.0978	68578
1775.6323	68587
1776.168	68563
1776.7025	68539
1777.2379	68572
1777.7723	68537
1778.3079	68553
1778.8422	68556
1779.3774	68560
1779.9116	68508
1780.4469	68548
1780.9811	68547
1781.5151	68556
1782.0504	68544
1782.5844	68539
1783.1194	68549
1783.6533	68562
1784.1871	68536
1784.7211	68510
1785.256	68525
1785.7897	68512
1786.3234	68531
1786.8582	68514
1787.3917	68494
1787.9253	68517
1788.4589	68532
1788.9924	68551
1789.5259	68539
1790.0603	68525
1790.5936	68529
1791.127	68526
1791.6603	68474
1792.1935	68478
1792.7267	68496
1793.2599	68494
1793.793	68502
1794.326	68466
1794.8591	68464
1795.3921	68453
1795.925	68451
1796.458	68426
1796.9908	68449
1797.5237	68449
1798.0563	68427
1798.5891	68466
1799.1217	68448
1799.6544	68399
1800.186	68410
1800.7185	68437
1801.251	68409
1801.7834	68407
1802.3159	68396
1802.8472	68400
1803.3795	68422
1803.9119	68404
1804.4441	68402
1804.9753	68423
1805.5074	68434
1806.0396	68417
1806.5707	68420
1807.1027	68390
1807.6346	68417
1808.1655	68400
1808.6975	68409
1809.2283	68388
1809.7601	68421
1810.2908	68399
1810.8226	68412
1811.3531	68413
1811.8849	68430
1812.4154	68420
1812.947	68404
1813.4774	68404
1814.0089	68404
1814.5393	68409
1815.0708	68415
1815.6011	68378
1816.1312	68366
1816.6626	68393
1817.1927	68407
1817.7228	68396
1818.2539	68404
1818.7841	68416
1819.3141	68436
1819.844	68424
1820.375	68386
1820.9048	68400
1821.4346	68402
1821.9645	68385
1822.4943	68390
1823.025	68384
1823.5546	68404
1824.0842	68403
1824.6138	68417
1825.1434	68392
1825.6729	68380
1826.2023	68395
1826.7317	68389
1827.2611	68391
1827.7904	68400
1828.3196	68418
1828.8489	68394
1829.3781	68383
1829.9072	68371
1830.4363	68409
1830.9653	68371
1831.4944	68413
1832.0234	68423
1832.5524	68423
1833.0812	68410
1833.609	68393
1834.1378	68423
1834.6666	68406
1835.1953	68399
1835.724	68413
1836.2516	68389
1836.7802	68411
1837.3087	68391
1837.8373	68415
1838.3646	68432
1838.8931	68404
1839.4215	68409
1839.9487	68428
1840.4771	68411
1841.0054	68415
1841.5325	68388
1842.0607	68412
1842.5878	68367
1843.1158	68383
1843.6428	68399
1844.1709	68402
1844.6978	68389
1845.2256	68397
1845.7524	68399
1846.2803	68392
1846.8071	68382
1847.3348	68384
1847.8615	68406
1848.3881	68416
1848.9156	68401
1849.4423	68418
1849.9698	68397
1850.4962	68399
1851.0226	68423
1851.55	68414
1852.0764	68415
1852.6027	68423
1853.1289	68438
1853.6561	68415
1854.1823	68425
1854.7084	68376
1855.2344	68406
1855.7605	68416
1856.2864	68390
1856.8135	68387
1857.3394	68392
1857.8652	68409
1858.391	68403
1858.9169	68384
1859.4425	68375
1859.9683	68372
1860.4938	68377
1861.0195	68406
1861.545	68409
1862.0706	68372
1862.5959	68412
1863.1215	68424
1863.6469	68421
1864.1722	68396
1864.6975	68414
1865.2217	68419
1865.7469	68380
1866.2721	68404
1866.7974	68407
1867.3224	68366
1867.8475	68432
1868.3715	68395
1868.8964	68410
1869.4214	68412
1869.9462	68410
1870.47	68406
1870.9948	68405
1871.5197	68414
1872.0433	68374
1872.5679	68386
1873.0927	68388
1873.6162	68405
1874.1406	68408
1874.6642	68392
1875.1886	68362
1875.7131	68429
1876.2365	68368
1876.7607	68419
1877.2839	68395
1877.8082	68387
1878.3314	68397
1878.8545	68396
1879.3788	68390
1879.9017	68435
1880.4258	68410
1880.9489	68404
1881.4717	68410
1881.9956	68393
1882.5184	68383
1883.0413	68410
1883.5651	68390
1884.0878	68389
1884.6105	68414
1885.1342	68409
1885.6567	68405
1886.1793	68415
1886.7018	68401
1887.2241	68426
1887.7477	68410
1888.2701	68395
1888.7925	68379
1889.3147	68390
1889.8369	68435
1890.3593	68409
1890.8813	68388
1891.4036	68402
1891.9255	68389
1892.4476	68401
1892.9696	68389
1893.4916	68388
1894.0135	68418
1894.5354	68399
1895.0573	68405
1895.5791	68409
1896.1008	68423
1896.6226	68408
1897.1442	68400
1897.6658	68396
1898.1875	68432
1898.7079	68421
1899.2295	68388
1899.751	68404
1900.2723	68411
1900.7937	68384
1901.314	68401
1901.8353	68404
1902.3566	68398
1902.8767	68392
1903.3979	68432
1903.9192	68396
1904.4392	68387
1904.9602	68383
1905.4812	68397
1906.0011	68371
1906.522	68440
1907.0419	68389
1907.5627	68396
1908.0836	68412
1908.6033	68401
1909.124	68385
1909.6437	68431
1910.1643	68371
1910.6838	68402
1911.2034	68393
1911.7239	68391
1912.2433	68384
1912.7638	68396
1913.2831	68388
1913.8024	68387
1914.3228	68405
1914.8419	68396
1915.3611	68390
1915.8813	68404
1916.4004	68389
1916.9194	68389
1917.4385	68377
1917.9585	68400
1918.4774	68416
1918.9963	68380
1919.5151	68386
1920.0339	68355
1920.5527	68386
1921.0714	68366
1921.5912	68386
1922.1099	68405
1922.6284	68405
1923.147	68392
1923.6655	68432
1924.184	68395
1924.7024	68391
1925.2209	68400
1925.7393	68421
1926.2576	68396
1926.7759	68402
1927.2941	68413
1927.8112	68426
1928.3293	68392
1928.8474	68373
1929.3656	68404
1929.8837	68386
1930.4016	68387
1930.9197	68407
1931.4364	68399
1931.9542	68381
1932.4722	68367
1932.9899	68365
1933.5067	68374
1934.0244	68396
1934.542	68379
1935.0586	68396
1935.5762	68396
1936.0938	68374
1936.6102	68372
1937.1277	68404
1937.6439	68394
1938.1614	68393
1938.6788	68405
1939.1949	68405
1939.7123	68375
1940.2284	68375
1940.7456	68406
1941.2617	68404
1941.7788	68417
1942.2948	68400
1942.8108	68398
1943.3278	68386
1943.8436	68363
1944.3605	68393
1944.8763	68414
1945.3921	68425
1945.9088	68406
1946.4246	68425
1946.9402	68433
1947.4557	68374
1947.9723	68387
1948.4879	68380
1949.0034	68403
1949.5188	68376
1950.0342	68394
1950.5507	68405
1951.0659	68428
1951.5813	68411
1952.0964	68387
1952.6116	68365
1953.1268	68398
1953.6418	68411
1954.1571	68401
1954.672	68415
1955.187	68394
1955.702	68387
1956.2169	68402
1956.7317	68391
1957.2466	68400
1957.7614	68401
1958.2762	68405
1958.7909	68431
1959.3055	68380
1959.8202	68385
1960.3347	68371
1960.8483	68394
1961.3628	68377
1961.8773	68415
1962.3917	68403
1962.906	68402
1963.4193	68403
1963.9336	68392
1964.448	68401
1964.9611	68408
1965.4753	68380
1965.9894	68390
1966.5026	68404
1967.0165	68396
1967.5306	68420
1968.0435	68376
1968.5575	68404
1969.0703	68390
1969.5842	68414
1970.098	68412
1970.6108	68396
1971.1245	68396
1971.6372	68383
1972.1497	68426
1972.6635	68394
1973.1759	68413
1973.6895	68387
1974.2019	68393
1974.7144	68387
1975.2278	68385
1975.7401	68383
1976.2535	68372
1976.7656	68395
1977.278	68408
1977.7902	68393
1978.3032	68364
1978.8154	68376
1979.3274	68394
1979.8395	68383
1980.3514	68411
1980.8644	68394
1981.3763	68393
1981.8881	68385
1982.3999	68401
1982.9117	68386
1983.4235	68381
1983.9352	68373
1984.4469	68385
1984.9584	68392
1985.47	68365
1985.9816	68385
1986.493	68391
1987.0045	68403
1987.516	68384
1988.0272	68424
1988.5386	68370
1989.0499	68402
1989.5612	68398
1990.0724	68416
1990.5836	68389
1991.0938	68396
1991.6047	68400
1992.1158	68388
1992.6268	68397
1993.1378	68377
1993.6477	68383
1994.1586	68387
1994.6696	68386
1995.1803	68384
1995.6899	68395
1996.2008	68396
1996.7104	68390
1997.2209	68390
1997.7317	68400
1998.2412	68401
1998.7517	68409
1999.2612	68387
1999.7716	68387
2000.2821	68388
2000.7914	68391
2001.3007	68403
2001.811	68407
2002.3203	68383
2002.8304	68383
2003.3396	68399
2003.8497	68391
2004.3588	68421
2004.8678	68420
2005.3778	68385
2005.8867	68426
2006.3956	68409
2006.9055	68381
2007.4144	68405
2007.9231	68399
2008.433	68406
2008.9417	68395
2009.4502	68381
2009.9589	68395
2010.4674	68416
2010.9771	68392
2011.4856	68372
2011.994	68395
2012.5024	68413
2013.0109	68378
2013.5192	68403
2014.0276	68387
2014.5358	68423
2015.0441	68388
2015.5522	68391
2016.0604	68418
2016.5685	68428
2017.0764	68371
2017.5845	68401
2018.0925	68425
2018.6005	68406
2019.1084	68373
2019.6162	68377
2020.123	68404
2020.6307	68392
2021.1385	68400
2021.6462	68393
2022.1539	68379
2022.6606	68411
2023.1682	68384
2023.6757	68391
2024.1832	68371
2024.6897	68388
2025.1971	68388
2025.7046	68399
2026.2108	68372
2026.7181	68403
2027.2255	68393
2027.7316	68406
2028.2388	68379
2028.7449	68367
2029.2521	68398
2029.7581	68417
2030.2651	68376
2030.7711	68404
2031.2782	68390
2031.7839	68415
2032.2909	68402
2032.7966	68384
2033.3035	68395
2033.8092	68399
2034.3148	68418
2034.8215	68407
2035.3273	68418
2035.8328	68369
2036.3394	68394
2036.8448	68366
2037.3502	68416
2037.8557	68405
2038.3621	68375
2038.8674	68405
2039.3728	68421
2039.8779	68411
2040.3832	68413
2040.8894	68416
2041.3947	68401
2041.8997	68378
2042.4048	68384
2042.9097	68432
2043.4148	68393
2043.9197	68432
2044.4246	68404
2044.9294	68397
2045.4343	68377
2045.9391	68399
2046.4438	68399
2046.9485	68404
2047.4532	68409
2047.9579	68397
2048.4624	68405
2048.9661	68372
2049.4705	68384
2049.9749	68377
2050.4792	68375
2050.9839	68405
2051.4883	68396
2051.9915	68390
2052.4958	68407
2053	68400
2053.5032	68410
2054.0073	68387
2054.5115	68386
2055.0144	68375
2055.5186	68383
2056.0225	68381
2056.5254	68358
2057.0295	68406
2057.5322	68393
2058.0361	68382
2058.54	68425
2059.0427	68388
2059.5464	68400
2060.0491	68394
2060.5527	68412
2061.0554	68418
2061.5579	68415
2062.0613	68407
2062.564	68401
2063.0674	68381
2063.5698	68413
2064.072	68415
2064.5754	68396
2065.0776	68377
2065.5801	68356
2066.082	68384
2066.5852	68412
2067.0874	68429
2067.5894	68412
2068.0916	68384
2068.5945	68375
2069.0967	68380
2069.5984	68386
2070.1003	68395
2070.6023	68402
2071.104	68383
2071.6057	68377
2072.1074	68417
2072.6091	68402
2073.1108	68412
2073.6125	68415
2074.114	68395
2074.6157	68380
2075.1172	68378
2075.6187	68364
2076.1199	68372
2076.6213	68395
2077.1228	68368
2077.624	68392
2078.1252	68399
2078.6255	68398
2079.1267	68375
2079.6279	68378
2080.1289	68365
